# L=10, T=3.25 
# E      M        E^2        M^2
-124.0    -76.0     15376.0     5776.0
-96.0    -64.0     9216.0     4096.0
-108.0    -38.0     11664.0     1444.0
-84.0    -42.0     7056.0     1764.0
-88.0    -38.0     7744.0     1444.0
-68.0    -40.0     4624.0     1600.0
-76.0    -40.0     5776.0     1600.0
-44.0    -30.0     1936.0     900.0
-72.0    -40.0     5184.0     1600.0
-60.0    -28.0     3600.0     784.0
-36.0    -4.0     1296.0     16.0
-72.0    34.0     5184.0     1156.0
-88.0    46.0     7744.0     2116.0
-64.0    34.0     4096.0     1156.0
-68.0    36.0     4624.0     1296.0
-80.0    50.0     6400.0     2500.0
-56.0    34.0     3136.0     1156.0
-88.0    30.0     7744.0     900.0
-68.0    30.0     4624.0     900.0
-76.0    14.0     5776.0     196.0
-80.0    28.0     6400.0     784.0
-100.0    28.0     10000.0     784.0
-72.0    26.0     5184.0     676.0
-56.0    22.0     3136.0     484.0
-84.0    12.0     7056.0     144.0
-68.0    28.0     4624.0     784.0
-88.0    4.0     7744.0     16.0
-80.0    14.0     6400.0     196.0
-84.0    28.0     7056.0     784.0
-72.0    40.0     5184.0     1600.0
-84.0    18.0     7056.0     324.0
-84.0    16.0     7056.0     256.0
-84.0    20.0     7056.0     400.0
-84.0    28.0     7056.0     784.0
-84.0    18.0     7056.0     324.0
-84.0    22.0     7056.0     484.0
-44.0    26.0     1936.0     676.0
-84.0    36.0     7056.0     1296.0
-64.0    42.0     4096.0     1764.0
-84.0    44.0     7056.0     1936.0
-64.0    16.0     4096.0     256.0
-92.0    0.0     8464.0     0.0
-80.0    16.0     6400.0     256.0
-68.0    14.0     4624.0     196.0
-76.0    30.0     5776.0     900.0
-88.0    40.0     7744.0     1600.0
-84.0    4.0     7056.0     16.0
-68.0    16.0     4624.0     256.0
-72.0    -24.0     5184.0     576.0
-80.0    -32.0     6400.0     1024.0
-72.0    -6.0     5184.0     36.0
-84.0    -12.0     7056.0     144.0
-92.0    8.0     8464.0     64.0
-96.0    18.0     9216.0     324.0
-52.0    24.0     2704.0     576.0
-56.0    4.0     3136.0     16.0
-64.0    -10.0     4096.0     100.0
-68.0    -26.0     4624.0     676.0
-80.0    -20.0     6400.0     400.0
-72.0    -36.0     5184.0     1296.0
-68.0    -20.0     4624.0     400.0
-48.0    -8.0     2304.0     64.0
-76.0    10.0     5776.0     100.0
-64.0    16.0     4096.0     256.0
-60.0    0.0     3600.0     0.0
-44.0    6.0     1936.0     36.0
-72.0    26.0     5184.0     676.0
-48.0    18.0     2304.0     324.0
-76.0    34.0     5776.0     1156.0
-68.0    34.0     4624.0     1156.0
-72.0    40.0     5184.0     1600.0
-56.0    14.0     3136.0     196.0
-52.0    14.0     2704.0     196.0
-88.0    6.0     7744.0     36.0
-76.0    -12.0     5776.0     144.0
-72.0    14.0     5184.0     196.0
-84.0    10.0     7056.0     100.0
-76.0    10.0     5776.0     100.0
-48.0    4.0     2304.0     16.0
-28.0    -4.0     784.0     16.0
-64.0    -22.0     4096.0     484.0
-72.0    8.0     5184.0     64.0
-88.0    16.0     7744.0     256.0
-92.0    26.0     8464.0     676.0
-72.0    28.0     5184.0     784.0
-64.0    14.0     4096.0     196.0
-72.0    12.0     5184.0     144.0
-68.0    22.0     4624.0     484.0
-56.0    18.0     3136.0     324.0
-68.0    40.0     4624.0     1600.0
-56.0    0.0     3136.0     0.0
-48.0    -14.0     2304.0     196.0
-52.0    -20.0     2704.0     400.0
-56.0    -38.0     3136.0     1444.0
-44.0    -20.0     1936.0     400.0
-76.0    -2.0     5776.0     4.0
-72.0    -12.0     5184.0     144.0
-60.0    -12.0     3600.0     144.0
-76.0    -18.0     5776.0     324.0
-72.0    -8.0     5184.0     64.0
-48.0    2.0     2304.0     4.0
-48.0    16.0     2304.0     256.0
-80.0    8.0     6400.0     64.0
-76.0    18.0     5776.0     324.0
-60.0    0.0     3600.0     0.0
-44.0    8.0     1936.0     64.0
-64.0    -8.0     4096.0     64.0
-88.0    -10.0     7744.0     100.0
-64.0    -20.0     4096.0     400.0
-48.0    8.0     2304.0     64.0
-64.0    26.0     4096.0     676.0
-72.0    20.0     5184.0     400.0
-60.0    -10.0     3600.0     100.0
-52.0    -20.0     2704.0     400.0
-92.0    -52.0     8464.0     2704.0
-84.0    -34.0     7056.0     1156.0
-92.0    -46.0     8464.0     2116.0
-100.0    -44.0     10000.0     1936.0
-80.0    -14.0     6400.0     196.0
-80.0    -36.0     6400.0     1296.0
-80.0    -38.0     6400.0     1444.0
-104.0    -52.0     10816.0     2704.0
-56.0    -40.0     3136.0     1600.0
-72.0    -32.0     5184.0     1024.0
-72.0    -30.0     5184.0     900.0
-88.0    -26.0     7744.0     676.0
-56.0    22.0     3136.0     484.0
-40.0    -2.0     1600.0     4.0
-40.0    14.0     1600.0     196.0
-80.0    26.0     6400.0     676.0
-88.0    30.0     7744.0     900.0
-100.0    32.0     10000.0     1024.0
-76.0    32.0     5776.0     1024.0
-68.0    48.0     4624.0     2304.0
-68.0    44.0     4624.0     1936.0
-104.0    58.0     10816.0     3364.0
-104.0    64.0     10816.0     4096.0
-112.0    66.0     12544.0     4356.0
-72.0    48.0     5184.0     2304.0
-80.0    38.0     6400.0     1444.0
-100.0    56.0     10000.0     3136.0
-84.0    52.0     7056.0     2704.0
-88.0    42.0     7744.0     1764.0
-72.0    28.0     5184.0     784.0
-100.0    10.0     10000.0     100.0
-96.0    8.0     9216.0     64.0
-68.0    8.0     4624.0     64.0
-76.0    20.0     5776.0     400.0
-92.0    10.0     8464.0     100.0
-120.0    28.0     14400.0     784.0
-96.0    32.0     9216.0     1024.0
-80.0    26.0     6400.0     676.0
-92.0    6.0     8464.0     36.0
-56.0    0.0     3136.0     0.0
-48.0    -4.0     2304.0     16.0
-64.0    26.0     4096.0     676.0
-52.0    22.0     2704.0     484.0
-68.0    32.0     4624.0     1024.0
-72.0    30.0     5184.0     900.0
-64.0    22.0     4096.0     484.0
-84.0    42.0     7056.0     1764.0
-104.0    62.0     10816.0     3844.0
-96.0    44.0     9216.0     1936.0
-72.0    34.0     5184.0     1156.0
-76.0    36.0     5776.0     1296.0
-108.0    54.0     11664.0     2916.0
-104.0    62.0     10816.0     3844.0
-100.0    42.0     10000.0     1764.0
-92.0    40.0     8464.0     1600.0
-68.0    32.0     4624.0     1024.0
-56.0    36.0     3136.0     1296.0
-92.0    56.0     8464.0     3136.0
-76.0    48.0     5776.0     2304.0
-44.0    32.0     1936.0     1024.0
-32.0    32.0     1024.0     1024.0
-64.0    12.0     4096.0     144.0
-72.0    18.0     5184.0     324.0
-88.0    18.0     7744.0     324.0
-84.0    12.0     7056.0     144.0
-68.0    6.0     4624.0     36.0
-68.0    -12.0     4624.0     144.0
-84.0    -34.0     7056.0     1156.0
-64.0    -44.0     4096.0     1936.0
-60.0    -22.0     3600.0     484.0
-60.0    -10.0     3600.0     100.0
-84.0    -2.0     7056.0     4.0
-76.0    12.0     5776.0     144.0
-92.0    34.0     8464.0     1156.0
-96.0    38.0     9216.0     1444.0
-72.0    14.0     5184.0     196.0
-64.0    24.0     4096.0     576.0
-60.0    30.0     3600.0     900.0
-72.0    38.0     5184.0     1444.0
-60.0    30.0     3600.0     900.0
-68.0    56.0     4624.0     3136.0
-80.0    18.0     6400.0     324.0
-88.0    4.0     7744.0     16.0
-96.0    48.0     9216.0     2304.0
-100.0    54.0     10000.0     2916.0
-80.0    52.0     6400.0     2704.0
-80.0    50.0     6400.0     2500.0
