# L=10, T=3.75 
# E      M        E^2        M^2
-61.88    1.14     4093.92     476.2
-64.6    1.58     4469.6     556.76
-63.2    4.9     4313.92     540.52
-61.24    -2.38     3975.2     499.32
-59.72    1.04     3825.76     372.48
-60.76    -0.02     3998.56     505.88
-58.96    -0.7     3736.0     460.44
-58.84    -5.96     3738.72     465.52
-59.68    -1.02     3811.84     451.88
-57.44    0.76     3548.48     389.52
-61.2    3.7     3972.48     491.72
-60.44    6.38     3970.4     497.48
-60.4    -0.5     3946.24     501.24
-58.8    1.58     3699.52     401.72
-62.64    3.74     4210.24     611.32
-61.52    -3.44     4108.48     663.12
-64.04    1.08     4415.84     498.0
-61.2    -0.58     4078.4     444.84
-59.68    -0.66     3876.48     581.0
-60.92    1.86     3990.88     466.04
-59.36    -1.0     3777.92     450.16
-61.24    -0.74     4110.56     587.88
-62.48    -3.54     4249.6     568.84
-61.4    0.46     4123.04     490.92
-60.0    -1.74     3857.92     349.64
-60.96    1.66     4028.48     488.12
-61.96    0.28     4118.88     474.56
-60.8    -0.98     3930.24     616.44
-61.16    -3.48     3985.12     495.44
-58.76    5.9     3784.48     537.4
-59.56    0.16     3785.44     484.48
-62.68    2.64     4146.72     585.44
-58.4    3.8     3674.56     462.56
-59.28    -3.68     3714.24     484.72
-59.36    -2.12     3791.36     396.56
-60.76    -0.12     4020.0     544.24
-62.8    1.84     4310.72     650.56
-61.36    0.46     4100.48     520.68
-62.56    4.6     4160.96     618.56
-62.6    6.9     4244.64     608.76
-58.24    2.42     3666.24     457.32
-57.68    4.0     3571.52     472.56
-61.84    -1.34     4092.48     520.6
-59.36    0.98     3822.4     442.44
-60.16    -0.02     3901.12     424.44
-59.52    0.52     3744.64     440.56
-59.2    1.76     3792.0     480.8
-61.56    -0.2     4142.56     473.68
-60.16    -0.64     3892.16     498.96
-58.72    -1.8     3767.04     538.96
-61.08    0.86     4046.24     517.96
-59.2    0.64     3797.76     536.24
-59.64    -3.04     3731.68     453.28
-61.32    -0.62     4069.92     492.2
-60.32    2.02     3962.24     429.4
-60.12    -1.28     3884.96     573.92
-57.52    -4.84     3626.24     516.48
-61.28    -0.12     4033.6     467.84
-58.44    -0.68     3704.48     602.0
-60.72    4.58     3949.76     432.2
-59.92    -0.7     3906.24     525.4
-60.16    1.86     3868.16     479.88
-61.88    -0.08     4069.28     570.56
-58.0    1.06     3611.84     454.2
-61.76    2.78     4190.72     475.24
-61.8    -3.06     4076.32     499.64
-59.84    -2.5     3860.8     577.56
-61.08    1.78     4028.96     517.56
-59.08    -2.52     3834.4     497.12
-61.72    -1.4     4059.04     453.92
-61.08    -1.28     3960.48     555.76
-60.28    2.7     3900.96     399.96
-61.6    5.94     4068.48     471.0
-58.84    0.4     3795.68     416.24
-61.16    2.9     4033.44     557.88
-60.52    -4.16     4003.04     542.24
-61.16    -0.76     3994.08     478.72
-58.76    -2.8     3768.48     454.88
-63.32    1.32     4213.28     524.4
-61.96    -4.34     4223.84     567.64
-59.24    -1.26     3768.8     479.4
-58.96    -1.7     3781.12     505.24
-65.04    -1.68     4508.8     545.68
-61.16    3.2     3941.6     449.52
-62.56    -2.14     4184.0     559.16
-61.76    0.02     4108.16     544.04
-58.0    0.84     3634.24     446.64
-61.0    3.76     4055.84     592.0
-61.8    4.26     4103.84     469.16
-61.0    -0.44     4010.08     566.24
-61.8    -0.5     4079.84     425.72
-60.48    0.34     3921.6     440.2
-60.6    -0.68     4020.0     564.0
-55.28    0.52     3320.0     422.32
-61.64    1.82     4064.48     506.12
-62.32    -0.04     4167.68     512.56
-60.04    -2.64     3893.28     501.28
-58.72    0.88     3740.48     540.32
-58.88    -0.6     3728.0     514.56
-58.04    3.16     3629.28     473.92
-60.08    3.14     3904.0     491.88
-61.44    -1.54     4069.76     433.32
-55.08    -0.7     3263.52     430.28
-60.44    0.26     3941.92     514.12
-63.48    -7.22     4398.24     681.48
-60.12    -2.74     3882.4     488.28
-59.2    -2.72     3723.52     538.88
-59.36    1.02     3888.64     615.4
-60.08    1.08     3889.6     521.76
-61.44    -2.86     4096.96     526.44
-61.6    -2.66     4057.28     564.76
-59.84    0.78     3858.24     532.6
-62.0    -0.68     4159.68     589.6
-61.52    4.68     4007.04     532.96
-60.12    -2.34     3866.08     418.44
-59.2    2.42     3828.16     532.6
-62.44    -1.56     4167.84     547.6
-62.2    -1.98     4096.16     553.8
-59.84    -2.02     3890.88     473.64
-62.12    0.32     4166.88     430.64
-60.88    -2.34     4005.76     537.32
-58.44    -0.68     3755.04     515.04
-58.92    -1.82     3737.44     341.32
-60.36    0.18     3929.44     474.12
-61.32    -1.5     4084.64     527.0
-57.68    -4.62     3612.16     559.16
-65.12    -2.88     4435.2     587.36
-60.64    -2.8     3937.28     513.04
-60.0    1.56     3901.76     487.68
-61.12    -1.68     4069.76     532.16
-58.52    4.12     3743.84     562.08
-58.68    -5.38     3762.72     434.52
-62.76    1.34     4181.28     618.68
-58.28    -2.28     3718.56     439.84
-60.16    -0.7     3928.96     518.2
-61.08    -0.52     3989.28     487.36
-60.12    -1.46     3905.76     510.12
-59.32    1.7     3791.84     486.2
-60.68    2.58     3954.4     367.16
-62.04    0.28     4172.64     500.88
-62.4    2.22     4207.36     545.48
-58.88    -1.6     3772.16     531.2
-58.68    0.54     3754.08     517.08
-59.04    0.2     3840.0     438.24
-59.44    1.22     3851.52     435.64
-61.16    -3.18     4056.16     555.56
-58.36    -0.74     3698.4     586.44
-63.28    -0.6     4351.04     702.48
-59.0    -0.06     3748.32     398.36
-61.0    -1.48     4015.52     420.8
-60.52    -0.36     3873.76     505.92
-57.84    -0.76     3546.56     431.36
-61.2    -0.6     4087.36     543.04
-63.32    6.16     4340.32     558.24
-59.28    1.3     3788.16     509.48
-60.16    1.58     3916.16     531.56
-61.0    -0.16     4006.88     533.2
-59.12    -3.26     3758.72     527.96
-62.52    -0.52     4230.24     634.56
-60.6    1.14     3945.12     534.68
-60.16    -1.58     3872.64     458.28
-61.64    1.0     4151.2     550.56
-58.64    3.48     3838.4     525.12
-60.72    -1.16     3926.08     531.44
-59.72    3.4     3850.08     381.84
-60.24    5.44     3952.32     510.8
-58.6    1.38     3740.32     467.72
-59.52    -2.98     3810.88     437.0
-60.32    -2.78     3929.6     501.4
-59.76    -3.14     3897.6     476.28
-60.04    2.02     3902.56     581.0
-60.48    -3.02     3915.2     553.16
-61.4    0.2     4075.04     537.84
-57.64    -3.32     3611.68     417.76
-60.8    -4.02     3990.08     537.0
-57.44    1.34     3594.88     424.12
-57.36    1.22     3594.56     453.96
-60.48    -1.76     4006.4     550.0
-60.16    -2.46     3924.16     483.4
-61.0    0.16     3962.72     467.6
-59.32    1.46     3787.04     460.76
-60.96    3.24     3979.2     556.08
-56.32    -0.42     3499.2     459.88
-58.8    1.22     3787.2     495.64
-59.28    -2.26     3864.64     433.16
-62.56    0.18     4195.2     575.08
-60.16    3.22     3904.64     590.12
-60.84    4.28     3975.52     519.28
-62.76    -4.3     4305.12     459.32
-61.32    -2.66     4032.16     462.76
-58.04    -0.1     3642.4     450.52
-60.68    0.78     3980.64     432.6
-58.16    -2.4     3706.88     507.2
-59.76    -0.54     3894.72     459.88
-58.64    -1.02     3737.28     470.52
-61.12    -3.18     4072.0     563.16
-62.32    1.42     4192.32     591.72
-58.88    1.8     3744.96     404.56
-60.24    -1.7     3944.0     512.2
-61.68    -2.72     4051.2     655.52
